zip_code,total_students,number_overweight,%overweight,number_obese,%obese,Num_farmersmarkets,#_of_retail_stores,Median,Mean,Pop,total_students_vs_number_overweight,total_students_vs_%overweight,total_students_vs_number_obese,total_students_vs_%obese,total_students_vs_Num_farmersmarkets,total_students_vs_#_of_retail_stores,total_students_vs_Median,total_students_vs_Mean,total_students_vs_Pop,number_overweight_vs_%overweight,number_overweight_vs_number_obese,number_overweight_vs_%obese,number_overweight_vs_Num_farmersmarkets,number_overweight_vs_#_of_retail_stores,number_overweight_vs_Median,number_overweight_vs_Mean,number_overweight_vs_Pop,%overweight_vs_number_obese,%overweight_vs_%obese,%overweight_vs_Num_farmersmarkets,%overweight_vs_#_of_retail_stores,%overweight_vs_Median,%overweight_vs_Mean,%overweight_vs_Pop,number_obese_vs_%obese,number_obese_vs_Num_farmersmarkets,number_obese_vs_#_of_retail_stores,number_obese_vs_Median,number_obese_vs_Mean,number_obese_vs_Pop,%obese_vs_Num_farmersmarkets,%obese_vs_#_of_retail_stores,%obese_vs_Median,%obese_vs_Mean,%obese_vs_Pop,Num_farmersmarkets_vs_#_of_retail_stores,Num_farmersmarkets_vs_Median,Num_farmersmarkets_vs_Mean,Num_farmersmarkets_vs_Pop,#_of_retail_stores_vs_Median,#_of_retail_stores_vs_Mean,#_of_retail_stores_vs_Pop,Median_vs_Mean,Median_vs_Pop,Mean_vs_Pop
10459,,,,,,1,,22843.1774,33743.8935,38847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.377674709998969e-05,2.963499158744085e-05,2.5742013540299123e-05,,,,0.676957370079419,0.5880293819342549,0.8686357633794115
10460,,,,,,,,23644.951,33567.5699,53752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7043986523433142,0.4398896971275488,0.6244896915463611
10461,,,,,,1,,47715.8304,58036.9104,48081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0957405364572678e-05,1.723041411246454e-05,2.079823630956095e-05,,,,0.8221635175121245,0.9924051163661322,1.2070653771760156
10462,,,,,,,,46085.2485,51310.3756,71130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8981662667852309,0.6479017081400253,0.7213605454801069
10463,,,,,,3,1,52301.5618,65039.2853,62456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.7359663779677034e-05,4.612596811545836e-05,4.8033815806327656e-05,1.911988792655901e-05,1.537532270515279e-05,1.601127193544255e-05,0.8041533906584918,0.8374145286281542,1.0413616834251314
10464,,,,,,,,1520.168,1673.4115,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9084244969034813,13.946495412844035,15.352399082568807
10465,,,,,,,,61446.3421,73646.2435,41282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834344552821625,1.4884536141659803,1.7839795431422896
10466,,,,,,1,,48469.7389,57368.0989,68662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0631429479394207e-05,1.743129054604248e-05,1.456409658908858e-05,,,,0.8448901014567174,0.705917958987504,0.8355145335119862
10467,,,,,,3,1,35375.4334,45203.2333,94492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.480461471886871e-05,6.63669339777073e-05,3.174871946831478e-05,2.8268204906289572e-05,2.2122311325902432e-05,1.0582906489438259e-05,0.7825863509635272,0.374374903695551,0.4783815910341616
10468,,,,,,,,28765.1143,38638.4808,76073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7444680459589913,0.37812514689837395,0.5079131991639609
